name,company
Toyota Camry Hybrid,Toyota
Hyundai Verna CRDi,Hyundai
Skoda Octavia Elegance,Skoda
Chevrolet Beat Diesel,Chevrolet
Toyota Innova 2.5,Toyota
Honda Amaze S,Honda
Maruti SX4 Zxi,Maruti
Hyundai Accent Executive,Hyundai
Skoda Octavia Ambiente,Skoda
Honda City Edge,Honda
Maruti Wagon R,Maruti
Maruti Swift Vdi,Maruti
Maruti SX4 S,Maruti
Tata Nano Cx,Tata
Tata Indigo LX,Tata
Hyundai Verna 1.6,Hyundai
Ford Ecosport 1.5,Ford
Maruti Baleno Zeta,Maruti
Audi Q3 2.0,Audi
Renault KWID 1.0,Renault
Renault KWID RXT,Renault
Maruti Ciaz ZDi,Maruti
Nissan Sunny XL,Nissan
Chevrolet Tavera Neo,Chevrolet
Honda Accord 2.4,Honda
Tata Harrier XZ,Tata
Hyundai EON Era,Hyundai
Maruti Ertiga SHVS,Maruti
Honda City i,Honda
Mahindra Scorpio 1.99,Mahindra
Maruti Baleno Alpha,Maruti
Tata Indigo Grand,Tata
Honda Amaze EX,Honda
Maruti Swift VDI,Maruti
Hyundai Creta 1.6,Hyundai
Toyota Etios GD,Toyota
Maruti Swift VDI,Maruti
Maruti Alto LX,Maruti
Maruti Wagon R,Maruti
Maruti SX4 S,Maruti
Renault KWID RXT,Renault
Toyota Fortuner 2.8,Toyota
Hyundai Verna 1.6,Hyundai
Maruti Ciaz VDi,Maruti
Maruti Swift Dzire,Maruti
Toyota Innova 2.5,Toyota
Mahindra Scorpio VLX,Mahindra
Renault Duster 110PS,Renault
Honda City 1.5,Honda
Tata Tigor 1.2,Tata
Maruti SX4 Zxi,Maruti
Maruti Ciaz ZDi,Maruti
Maruti Swift Dzire,Maruti
Ford EcoSport 1.5,Ford
Ford EcoSport 1.5,Ford
Ford Ecosport 1.5,Ford
Ford Figo Aspire,Ford
Ford Figo 1.5,Ford
Ford EcoSport 1.5,Ford
Ford Endeavour 3.2,Ford
Ford Figo Aspire,Ford
Hyundai i20 Active,Hyundai
Hyundai EON Era,Hyundai
Toyota Qualis FS,Toyota
Mahindra Scorpio VLX,Mahindra
Hyundai i20 Active,Hyundai
Hyundai Elite i20,Hyundai
Maruti Ritz VXi,Maruti
Ford Ecosport 1.5,Ford
Mahindra Bolero 2011-2019,Mahindra
Volkswagen Ameo 1.5,Volkswagen
Toyota Innova 2.5,Toyota
Honda City i,Honda
Honda City i-DTEC,Honda
Nissan Terrano XE,Nissan
Fiat Punto EVO,Fiat
Maruti Swift Dzire,Maruti
Maruti Celerio VDi,Maruti
Mahindra Thar 4X2,Mahindra
Toyota Fortuner 2.7,Toyota
Hyundai i20 1.4,Hyundai
Maruti Swift Dzire,Maruti
Volkswagen Vento Diesel,Volkswagen
Mahindra XUV500 W10,Mahindra
Tata Indica Vista,Tata
Mahindra Verito 1.5,Mahindra
Toyota Innova 2.5,Toyota
Hyundai Santro Xing,Hyundai
Tata Indica V2,Tata
Mahindra KUV 100,Mahindra
Tata Indigo Classic,Tata
Hyundai Grand i10,Hyundai
Maruti Baleno Alpha,Maruti
Hyundai Grand i10,Hyundai
Maruti Ertiga SHVS,Maruti
Hyundai Santro Xing,Hyundai
Tata Sumo GX,Tata
Maruti Vitara Brezza,Maruti
Honda Jazz S,Honda
Hyundai i20 1.4,Hyundai
Maruti Swift Dzire,Maruti
Maruti Swift VDI,Maruti
Honda City 1.5,Honda
Maruti Swift VDI,Maruti
Volkswagen Jetta 2.0L,Volkswagen
Maruti SX4 ZDI,Maruti
Renault Duster 85PS,Renault
Maruti Swift VDI,Maruti
Maruti Ertiga SHVS,Maruti
Hyundai Verna CRDi,Hyundai
Mahindra XUV500 W8,Mahindra
Hyundai Grand i10,Hyundai
Maruti Baleno Alpha,Maruti
Hyundai Grand i10,Hyundai
Maruti Ertiga SHVS,Maruti
Hyundai Santro Xing,Hyundai
Tata Sumo GX,Tata
Maruti Vitara Brezza,Maruti
Honda Jazz S,Honda
Hyundai i20 1.4,Hyundai
Maruti Swift Dzire,Maruti
Maruti Swift VDI,Maruti
Honda City 1.5,Honda
Maruti Swift VDI,Maruti
Volkswagen Jetta 2.0L,Volkswagen
Maruti SX4 ZDI,Maruti
Renault Duster 85PS,Renault
Maruti Swift VDI,Maruti
Maruti Ertiga SHVS,Maruti
Hyundai Verna CRDi,Hyundai
Mahindra XUV500 W8,Mahindra
Ford Fiesta 1.6,Ford
Tata Indigo CS,Tata
Honda Amaze S,Honda
Hyundai i10 Sportz,Hyundai
Hyundai i10 Sportz,Hyundai
Maruti Alto LXi,Maruti
Maruti Wagon R,Maruti
Maruti Wagon R,Maruti
Hyundai Santro Xing,Hyundai
Maruti Alto LXI,Maruti
Fiat Punto 1.3,Fiat
Hyundai Santro AT,Hyundai
Maruti Alto LX,Maruti
Maruti Swift Dzire,Maruti
Maruti 800 Std,Maruti
Maruti Ritz VDi,Maruti
Nissan Sunny Diesel,Nissan
Hyundai Santro GS,Hyundai
Mahindra XUV500 AT,Mahindra
Mahindra Scorpio S10,Mahindra
Hyundai Santro Xing,Hyundai
Hyundai Santro Sportz,Hyundai
Nissan Micra Active,Nissan
Honda City 1.5,Honda
Mercedes-Benz E-Class E250,Mercedes-Benz
Maruti Alto LXI,Maruti
BMW 7 Series,BMW
Hyundai Verna 1.6,Hyundai
Audi Q5 3.0,Audi
Maruti Ritz VDi,Maruti
Hyundai i10 Sportz,Hyundai
Mahindra Xylo H4,Mahindra
Maruti Alto 800,Maruti
Datsun GO Plus,Datsun
Renault Duster 110PS,Renault
Toyota Camry Hybrid,Toyota
Maruti Ertiga 1.5,Maruti
Ford Endeavour 2.2,Ford
Maruti Swift Dzire,Maruti
Maruti Celerio ZXI,Maruti
Nissan Terrano XL,Nissan
Chevrolet Spark 1.0,Chevrolet
Maruti Alto STD,Maruti
Maruti Swift LDI,Maruti
Maruti Alto LX,Maruti
Maruti Alto LX,Maruti
Hyundai Verna 1.6,Hyundai
Maruti 800 AC,Maruti
Maruti Alto 800,Maruti
Maruti Alto LXi,Maruti
Honda City 1.5,Honda
Tata Nano XM,Tata
Mahindra Verito 1.5,Mahindra
Tata Manza Aura,Tata
Tata Indica Vista,Tata
Ford EcoSport 1.5,Ford
Mahindra Scorpio S2,Mahindra
Maruti Ritz VDi,Maruti
Toyota Innova 2.5,Toyota
Hyundai i20 Magna,Hyundai
Hyundai i20 Magna,Hyundai
Maruti 800 AC,Maruti
Hyundai Creta 1.6,Hyundai
Renault KWID RXT,Renault
